geo_code,geo_level,dof_kind,dof_region,dof_name,old_class_dof,new_class,converted,method,score
01028,province,province,I,Ilocos Norte,1,1,0,province,100
0102801,citymun,municipality,I,Adams,5,4,0,fuzzy,100
0102802,citymun,municipality,I,Bacarra,3,2,0,fuzzy,100
0102803,citymun,municipality,I,Badoc,3,1,0,fuzzy,100
0102804,citymun,municipality,I,Bangui,4,2,0,fuzzy,100
0102805,citymun,city,I,Batac City,5,3,0,fuzzy,100
0102806,citymun,municipality,I,Burgos,5,3,0,fuzzy,100
0102807,citymun,municipality,I,Carasi,5,5,0,fuzzy,100
0102808,citymun,municipality,I,Currimao,4,3,0,fuzzy,100
0102809,citymun,municipality,I,Dingras,2,1,0,fuzzy,100
0102810,citymun,municipality,I,Dumalneg,5,4,0,fuzzy,100
0102811,citymun,municipality,I,Sanna,4,1,0,override,100
0102812,citymun,city,I,Laoag City,3,3,0,fuzzy,100
0102813,citymun,municipality,I,Marcos,4,2,0,fuzzy,100
0102814,citymun,municipality,I,Nueva Era,3,1,0,fuzzy,100
0102815,citymun,municipality,I,Pagudpud,4,1,0,fuzzy,100
0102816,citymun,municipality,I,Paoay,4,2,0,fuzzy,100
0102817,citymun,municipality,I,Pasuquin,3,1,0,fuzzy,100
0102818,citymun,municipality,I,Piddig,3,1,0,fuzzy,100
0102819,citymun,municipality,I,Pinili,3,1,0,fuzzy,100
0102820,citymun,municipality,I,San Nicolas,2,1,0,fuzzy,100
0102821,citymun,municipality,I,Sarrat,4,2,0,fuzzy,100
0102822,citymun,municipality,I,Solsona,3,2,0,fuzzy,100
0102823,citymun,municipality,I,Vintar,1,1,0,fuzzy,100
01029,province,province,I,Ilocos Sur,1,1,0,province,100
0102901,citymun,municipality,I,Alilem,4,1,0,fuzzy,100
0102902,citymun,municipality,I,Banayoyo,4,1,0,fuzzy,100
0102903,citymun,municipality,I,Bantay,3,1,0,fuzzy,100
0102904,citymun,municipality,I,Burgos,4,1,0,fuzzy,100
0102905,citymun,municipality,I,Cabugao,1,1,0,fuzzy,100
0102906,citymun,city,I,Candon City,4,1,0,fuzzy,100
0102907,citymun,municipality,I,Caoayan,4,2,0,fuzzy,100
0102908,citymun,municipality,I,Cervantes,4,1,0,fuzzy,100
0102909,citymun,municipality,I,Galimuyod,4,1,0,fuzzy,100
0102910,citymun,municipality,I,Gregorio Del Pilar,5,1,0,fuzzy,100
0102911,citymun,municipality,I,Lidlidda,5,1,0,fuzzy,100
0102912,citymun,municipality,I,Magsingal,3,1,0,fuzzy,100
0102913,citymun,municipality,I,Nagbukel,5,1,0,fuzzy,100
0102914,citymun,municipality,I,Narvacan,2,1,0,fuzzy,100
0102915,citymun,municipality,I,Quirino,4,1,0,fuzzy,100
0102916,citymun,municipality,I,Salcedo,4,1,0,fuzzy,100
0102917,citymun,municipality,I,San Emilio,4,1,0,fuzzy,100
0102918,citymun,municipality,I,San Esteban,5,1,0,fuzzy,100
0102919,citymun,municipality,I,Ilocos Sur San Ildefonso,5,2,0,fuzzy,100
0102920,citymun,municipality,I,Ilocos Sur San Juan,3,1,0,fuzzy,100
0102921,citymun,municipality,I,Ilocos Sur San Vicente,5,3,0,fuzzy,100
0102922,citymun,municipality,I,Ilocos Sur Santa,4,2,0,fuzzy,100
0102923,citymun,municipality,I,Ilocos Sur Santa Catalina,5,2,0,fuzzy,100
0102924,citymun,municipality,I,Ilocos Sur Santa Cruz,1,1,0,fuzzy,100
0102925,citymun,municipality,I,Ilocos Sur Santa Lucia,3,1,0,fuzzy,100
0102926,citymun,municipality,I,Ilocos Sur Santa Maria,3,1,0,fuzzy,100
0102927,citymun,municipality,I,Ilocos Sur Santiago,4,1,0,fuzzy,100
0102928,citymun,municipality,I,Ilocos Sur Santo Domingo,3,1,0,fuzzy,100
0102929,citymun,municipality,I,Ilocos Sur Sigay,5,1,0,fuzzy,100
0102930,citymun,municipality,I,Ilocos Sur Sinait,3,1,0,fuzzy,100
0102931,citymun,municipality,I,Ilocos Sur Sugpon,5,3,0,fuzzy,100
0102932,citymun,municipality,I,Ilocos Sur Suyo,4,1,0,fuzzy,100
0102933,citymun,municipality,I,Ilocos Sur Tagudin,2,1,0,fuzzy,100
0102934,citymun,city,I,Vigan City,4,4,0,fuzzy,100
01033,province,province,I,La Union,1,1,0,province,100
0103301,citymun,municipality,I,Agoo,1,1,0,fuzzy,100
0103302,citymun,municipality,I,Aringay,2,1,0,fuzzy,100
0103303,citymun,municipality,I,Bacnotan,1,1,0,fuzzy,100
0103304,citymun,municipality,I,Bagulin,5,4,0,fuzzy,100
0103305,citymun,municipality,I,Balaoan,1,1,0,fuzzy,100
0103306,citymun,municipality,I,Bangar,3,1,0,fuzzy,100
0103307,citymun,municipality,I,Bauang,1,1,0,fuzzy,100
0103308,citymun,municipality,I,Burgos,5,4,0,fuzzy,100
0103309,citymun,municipality,I,Caba,4,1,0,fuzzy,100
0103310,citymun,municipality,I,Luna,3,2,0,fuzzy,100
0103311,citymun,municipality,I,Naguilian,1,1,0,fuzzy,100
0103312,citymun,municipality,I,Pugo,5,3,0,fuzzy,100
0103313,citymun,municipality,I,Rosario,1,1,0,fuzzy,100
0103314,citymun,city,,San Fernando City,3,2,0,fuzzy,100
0103315,citymun,municipality,I,San Gabriel,4,3,0,fuzzy,100
0103316,citymun,municipality,I,San Juan,2,1,0,fuzzy,100
0103317,citymun,municipality,I,Santo Tomas,4,1,0,fuzzy,100
0103318,citymun,municipality,I,Santol,4,1,0,fuzzy,100
0103319,citymun,municipality,I,Sudipen,4,1,0,fuzzy,100
0103320,citymun,municipality,I,Tubao,4,2,0,fuzzy,100
01055,province,province,I,Pangasinan,1,1,0,province,100
0105501,citymun,municipality,I,Agno,3,2,0,fuzzy,100
0105502,citymun,municipality,I,Aguilar,3,1,0,fuzzy,100
0105503,citymun,city,,Alaminos City,4,3,0,fuzzy,100
0105504,citymun,municipality,I,Alcala,3,1,0,fuzzy,100
0105505,citymun,municipality,I,Anda,3,2,0,fuzzy,100
0105506,citymun,municipality,I,Asingan,2,1,0,fuzzy,100
0105507,citymun,municipality,I,Balungao,4,1,0,fuzzy,100
0105508,citymun,municipality,I,Bani,2,1,0,fuzzy,100
0105509,citymun,municipality,I,Basista,4,3,0,fuzzy,100
0105510,citymun,municipality,I,Bautista,4,3,0,fuzzy,100
0105511,citymun,municipality,I,Bayambang,1,1,0,fuzzy,100
0105512,citymun,municipality,I,Binalonan,1,1,0,fuzzy,100
0105513,citymun,municipality,I,Binmaley,1,1,0,fuzzy,100
0105514,citymun,municipality,I,Bolinao,1,1,0,fuzzy,100
0105515,citymun,municipality,I,Bugallon,2,1,0,fuzzy,100
0105516,citymun,municipality,I,Burgos,4,3,0,fuzzy,100
0105517,citymun,municipality,I,Calasiao,1,1,0,fuzzy,100
0105518,citymun,city,,Dagupan City,2,2,0,fuzzy,100
0105519,citymun,municipality,I,Dasol,3,2,0,fuzzy,100
0105520,citymun,municipality,I,Infanta,3,2,0,fuzzy,100
0105521,citymun,municipality,I,Labrador,4,3,0,fuzzy,100
0105522,citymun,municipality,I,Lingayen,1,1,0,fuzzy,100
0105523,citymun,municipality,I,Mabini,3,2,0,fuzzy,100
0105524,citymun,municipality,I,Malasiqui,1,1,0,fuzzy,100
0105525,citymun,municipality,I,Manaoag,1,1,0,fuzzy,100
0105526,citymun,municipality,I,Mangaldan,1,1,0,fuzzy,100
0105527,citymun,municipality,I,Mangatarem,1,1,0,fuzzy,100
0105528,citymun,municipality,I,Mapandan,3,3,0,fuzzy,100
0105529,citymun,municipality,I,Natividad,4,3,0,fuzzy,100
0105530,citymun,municipality,I,Pozorrubio,1,1,0,fuzzy,100
0105531,citymun,municipality,I,Rosales,1,1,0,fuzzy,100
0105532,citymun,city,,San Carlos City,3,2,0,fuzzy,100
0105533,citymun,municipality,I,San Fabian,1,1,0,fuzzy,100
0105534,citymun,municipality,I,San Jacinto,3,1,0,fuzzy,100
0105535,citymun,municipality,I,San Manuel,1,1,0,fuzzy,100
0105536,citymun,municipality,I,San Nicolas,1,1,0,fuzzy,100
0105537,citymun,municipality,I,San Quintin,3,2,0,fuzzy,100
0105538,citymun,municipality,I,Santa Barbara,1,1,0,fuzzy,100
0105539,citymun,municipality,I,Santa Maria,4,2,0,fuzzy,100
0105540,citymun,municipality,I,Santo Tomas,5,4,0,fuzzy,100
0105541,citymun,municipality,I,Sison,3,1,0,fuzzy,100
0105542,citymun,municipality,I,Sual,1,1,0,fuzzy,100
0105543,citymun,municipality,I,Tayug,3,1,0,fuzzy,100
0105544,citymun,municipality,I,Umingan,1,1,0,fuzzy,100
0105545,citymun,municipality,I,Urbiztondo,3,1,0,fuzzy,100
0105546,citymun,city,,Urdaneta City,2,1,0,fuzzy,100
0105547,citymun,municipality,I,Villasis,1,1,0,fuzzy,100
0105548,citymun,municipality,I,Laoac,4,2,0,fuzzy,100
02009,province,province,II,Batanes,5,5,0,province,100
0200901,citymun,municipality,II,Basco,5,4,0,fuzzy,100
0200902,citymun,municipality,II,Itbayat,5,5,0,fuzzy,100
0200903,citymun,municipality,II,Ivana,6,5,0,fuzzy,100
0200904,citymun,municipality,II,Mahatao,6,5,0,fuzzy,100
0200905,citymun,municipality,II,Sabtang,6,5,0,fuzzy,100
0200906,citymun,municipality,II,Uyugan,6,5,0,fuzzy,100
02015,province,province,II,Cagayan,1,1,0,province,100
0201501,citymun,municipality,II,Abulug,3,2,0,fuzzy,100
0201502,citymun,municipality,II,Alcala,3,1,0,fuzzy,100
0201503,citymun,municipality,II,Allacapan,3,1,0,fuzzy,100
0201504,citymun,municipality,II,Amulung,2,1,0,fuzzy,100
0201505,citymun,municipality,II,Aparri,1,1,0,fuzzy,100
0201506,citymun,municipality,II,Baggao,1,1,0,fuzzy,100
0201507,citymun,municipality,II,Ballesteros,4,2,0,fuzzy,100
0201508,citymun,municipality,II,Buguey,3,2,0,fuzzy,100
0201509,citymun,municipality,II,Calayan,3,1,0,fuzzy,100
0201510,citymun,municipality,II,Camalaniugan,4,3,0,fuzzy,100
0201511,citymun,municipality,II,Claveria,3,2,0,fuzzy,100
0201512,citymun,municipality,II,Enrile,3,1,0,fuzzy,100
0201513,citymun,municipality,II,Gattaran,1,1,0,fuzzy,100
0201514,citymun,municipality,II,Gonzaga,1,1,0,fuzzy,100
0201515,citymun,municipality,II,Iguig,4,2,0,fuzzy,100
0201516,citymun,municipality,II,Lal-Lo,1,1,0,fuzzy,100
0201517,citymun,municipality,II,Lasam,3,1,0,fuzzy,100
0201518,citymun,municipality,II,Pamplona,4,3,0,fuzzy,100
0201519,citymun,municipality,II,Penablanca,1,1,0,fuzzy,100
0201520,citymun,municipality,II,Piat,4,3,0,fuzzy,100
0201521,citymun,municipality,II,Rizal,5,4,0,fuzzy,100
0201522,citymun,municipality,II,Sanchez Mira,3,2,0,fuzzy,100
0201523,citymun,municipality,II,Santa Ana,2,1,0,fuzzy,100
0201524,citymun,municipality,II,Santa Praxedes,5,5,0,fuzzy,100
0201525,citymun,municipality,II,Santa Teresita,4,3,0,fuzzy,100
0201526,citymun,municipality,II,Santo Nino,2,1,0,fuzzy,100
0201527,citymun,municipality,II,Solana,1,1,0,fuzzy,100
0201528,citymun,municipality,II,Tuao,1,1,0,fuzzy,100
0201529,citymun,city,,Tuguegarao City,3,2,0,fuzzy,100
02031,province,province,II,Isabela,1,1,0,province,100
0203101,citymun,municipality,II,Alicia,1,1,0,fuzzy,100
0203102,citymun,municipality,II,Angadanan,3,1,0,fuzzy,100
0203103,citymun,municipality,II,Aurora,3,1,0,fuzzy,100
0203104,citymun,municipality,II,Benito Soliven,4,2,0,fuzzy,100
0203105,citymun,municipality,II,Burgos,4,3,0,fuzzy,100
0203106,citymun,municipality,II,Cabagan,1,1,0,fuzzy,100
0203107,citymun,municipality,II,Cabatuan,3,1,0,fuzzy,100
0203108,citymun,city,,Cauayan City,3,2,0,override,100
0203109,citymun,municipality,II,Cordon,3,1,0,fuzzy,100
0203110,citymun,municipality,II,Dinapigue,1,1,0,fuzzy,100
0203111,citymun,municipality,II,Divilacan,2,1,0,fuzzy,100
0203112,citymun,municipality,II,Echague,1,1,0,fuzzy,100
0203113,citymun,municipality,II,Gamu,4,2,0,fuzzy,100
0203114,citymun,city,,Ilagan City,1,1,1,fuzzy,100
0203115,citymun,municipality,II,Jones,1,1,0,fuzzy,100
0203116,citymun,municipality,II,Luna,5,1,0,fuzzy,100
0203117,citymun,municipality,II,Maconacon,3,2,0,fuzzy,100
0203118,citymun,municipality,II,Delfin Albano,4,1,0,fuzzy,100
0203119,citymun,municipality,II,Mallig,4,1,0,fuzzy,100
0203120,citymun,municipality,II,Naguilian,4,1,0,fuzzy,100
0203121,citymun,municipality,II,Palanan,1,1,0,fuzzy,100
0203122,citymun,municipality,II,Quezon,4,1,0,fuzzy,100
0203123,citymun,municipality,II,Quirino,4,1,0,fuzzy,100
0203124,citymun,municipality,II,Ramon,2,1,0,fuzzy,100
0203125,citymun,municipality,II,Reina Mercedes,4,1,0,fuzzy,100
0203126,citymun,municipality,II,Roxas,1,1,0,fuzzy,100
0203127,citymun,municipality,II,San Agustin,3,2,0,fuzzy,100
0203128,citymun,municipality,II,San Guillermo,4,2,0,fuzzy,100
0203129,citymun,municipality,II,San Isidro,5,3,0,fuzzy,100
0203130,citymun,municipality,II,San Manuel,4,2,0,fuzzy,100
0203131,citymun,municipality,II,San Mariano,1,1,0,fuzzy,100
0203132,citymun,municipality,II,San Mateo,1,1,0,fuzzy,100
0203133,citymun,municipality,II,San Pablo,2,1,0,fuzzy,100
0203134,citymun,municipality,II,Santa Maria,4,3,0,fuzzy,100
0203135,citymun,city,,Santiago City,1,1,0,fuzzy,100
0203136,citymun,municipality,II,Santo Tomas,4,3,0,fuzzy,100
0203137,citymun,municipality,II,Tumauini,1,1,0,fuzzy,100
02050,province,province,II,Nueva Vizcaya,2,2,0,province,100
0205001,citymun,municipality,II,Ambaguio,5,4,0,fuzzy,100
0205002,citymun,municipality,II,Aritao,2,1,0,fuzzy,100
0205003,citymun,municipality,II,Bagabag,2,1,0,fuzzy,100
0205004,citymun,municipality,II,Bambang,1,1,0,fuzzy,100
0205005,citymun,municipality,II,Bayombong,1,1,0,fuzzy,100
0205006,citymun,municipality,II,Diadi,4,3,0,fuzzy,100
0205007,citymun,municipality,II,Dupax Del Norte,3,1,0,fuzzy,100
0205008,citymun,municipality,II,Dupax Del Sur,2,1,0,fuzzy,100
0205009,citymun,municipality,II,Kasibu,3,1,0,fuzzy,100
0205010,citymun,municipality,II,Kayapa,3,1,0,fuzzy,100
0205011,citymun,municipality,II,Quezon,4,1,0,fuzzy,100
0205012,citymun,municipality,II,Santa Fe,3,2,0,fuzzy,100
0205013,citymun,municipality,II,Solano,1,1,0,fuzzy,100
0205014,citymun,municipality,II,Villaverde,5,4,0,fuzzy,100
0205015,citymun,municipality,II,Alfonso Castaneda,1,2,0,fuzzy,100
02057,province,province,II,Quirino,3,3,0,province,100
0205701,citymun,municipality,II,Aglipay,3,2,0,fuzzy,100
0205702,citymun,municipality,II,Cabarroguis,3,1,0,fuzzy,100
0205703,citymun,municipality,II,Diffun,2,1,0,fuzzy,100
0205704,citymun,municipality,II,Maddela,1,1,0,fuzzy,100
0205705,citymun,municipality,II,Saguday,5,4,0,fuzzy,100
0205706,citymun,municipality,II,Nagtipunan,1,1,0,fuzzy,100
03008,province,province,III,Bataan,1,1,0,province,100
0300801,citymun,municipality,III,Abucay,3,2,0,fuzzy,100
0300802,citymun,municipality,III,Bagac,3,2,0,fuzzy,100
0300803,citymun,city,II,Balanga City,4,2,0,fuzzy,100
0300804,citymun,municipality,III,Dinalupihan,1,1,0,fuzzy,100
0300805,citymun,municipality,III,Hermosa,1,1,0,fuzzy,100
0300806,citymun,municipality,III,Limay,1,1,0,fuzzy,100
0300807,citymun,municipality,III,Mariveles,1,1,0,fuzzy,100
0300808,citymun,municipality,II,Morong,3,1,0,fuzzy,100
0300809,citymun,municipality,III,Orani,1,1,0,fuzzy,100
0300810,citymun,municipality,III,Orion,2,1,0,fuzzy,100
0300811,citymun,municipality,III,Pilar,3,2,0,fuzzy,100
0300812,citymun,municipality,III,Samal,4,2,0,fuzzy,100
03014,province,province,III,Bulacan,1,1,0,province,100
0301401,citymun,municipality,III,Angat,1,1,0,fuzzy,100
0301402,citymun,municipality,III,Balagtas,1,1,0,fuzzy,100
0301403,citymun,city,I,Baliwag City,1,3,1,fuzzy,100
0301404,citymun,municipality,III,Bocaue,1,1,0,fuzzy,100
0301405,citymun,municipality,III,Bulacan,1,1,0,fuzzy,100
0301406,citymun,municipality,I,Bustos,2,1,0,fuzzy,100
0301407,citymun,municipality,III,Calumpit,1,1,0,fuzzy,100
0301408,citymun,municipality,III,Guiguinto,1,1,0,fuzzy,100
0301409,citymun,municipality,III,Hagonoy,1,1,0,fuzzy,100
0301410,citymun,city,I,Malolos City,3,1,0,fuzzy,100
0301411,citymun,municipality,III,Marilao,1,1,0,fuzzy,100
0301412,citymun,city,,Meycauayan City,3,1,0,fuzzy,100
0301413,citymun,municipality,III,Norzagaray,1,1,0,fuzzy,100
0301414,citymun,municipality,I,Obando,2,1,0,fuzzy,100
0301415,citymun,municipality,III,Pandi,2,1,0,fuzzy,100
0301416,citymun,municipality,III,Paombong,3,2,0,fuzzy,100
0301417,citymun,municipality,III,Plaridel,1,1,0,fuzzy,100
0301418,citymun,municipality,I,Pulilan,1,1,0,fuzzy,100
0301419,citymun,municipality,III,San Ildefonso,1,1,0,fuzzy,100
0301420,citymun,city,I,San Jose Del Monte City,1,1,0,fuzzy,100
0301421,citymun,municipality,III,San Miguel,1,1,0,fuzzy,100
0301422,citymun,municipality,III,San Rafael,1,1,0,fuzzy,100
0301423,citymun,municipality,III,Santa Maria,1,1,0,fuzzy,100
0301424,citymun,municipality,III,Trinidad,1,1,0,fuzzy,100
03049,province,province,III,Nueva Ecija,1,1,0,province,100
0304901,citymun,municipality,III,Aliaga,2,1,0,fuzzy,100
0304902,citymun,municipality,III,Bongabon,2,1,0,fuzzy,100
0304903,citymun,city,I,Cabanatuan City,1,1,0,fuzzy,100
0304904,citymun,municipality,III,Cabiao,1,1,0,fuzzy,100
0304905,citymun,municipality,II,Carranglan,1,1,0,fuzzy,100
0304906,citymun,municipality,II,Cuyapo,1,1,0,fuzzy,100
0304907,citymun,municipality,III,Gabaldon,3,1,0,fuzzy,100
0304908,citymun,city,,Gapan City,4,3,0,fuzzy,100
0304909,citymun,municipality,III,General Mamerto,4,2,0,override,100
0304910,citymun,municipality,III,General Tinio,1,1,0,fuzzy,100
0304911,citymun,municipality,III,Guimba,1,1,0,fuzzy,100
0304912,citymun,municipality,III,Jaen,2,1,0,fuzzy,100
0304913,citymun,municipality,III,Laur,3,1,0,fuzzy,100
0304914,citymun,municipality,III,Licab,4,3,0,fuzzy,100
0304915,citymun,municipality,III,Llanera,4,2,0,fuzzy,100
0304916,citymun,municipality,III,Lupao,3,2,0,fuzzy,100
0304917,citymun,city,,Science City Of Munoz,4,4,0,fuzzy,100
0304918,citymun,municipality,I,Nampicuan,5,4,0,fuzzy,100
0304919,citymun,city,,Palayan City,5,4,0,fuzzy,100
0304920,citymun,municipality,III,Pantabangan,1,1,0,fuzzy,100
0304921,citymun,municipality,III,Penaranda,4,2,0,fuzzy,100
0304922,citymun,municipality,III,Quezon,4,2,0,fuzzy,100
0304923,citymun,municipality,III,Rizal,2,1,0,fuzzy,100
0304924,citymun,municipality,III,San Antonio,1,1,0,fuzzy,100
0304925,citymun,municipality,III,San Isidro,2,1,0,fuzzy,100
0304926,citymun,city,,San Jose City,3,2,0,fuzzy,100
0304927,citymun,municipality,III,San Leonardo,1,1,0,fuzzy,100
0304928,citymun,municipality,III,Santa Rosa,1,1,0,fuzzy,100
0304929,citymun,municipality,III,Santo Domingo,3,1,0,fuzzy,100
0304930,citymun,municipality,III,Talavera,1,1,0,fuzzy,100
0304931,citymun,municipality,III,Talugtug,4,3,0,fuzzy,100
0304932,citymun,municipality,III,Zaragoza,3,1,0,fuzzy,100
03054,province,province,III,Pampanga,1,1,0,province,100
0305402,citymun,municipality,III,Apalit,1,1,0,fuzzy,100
0305403,citymun,municipality,III,Arayat,1,1,0,fuzzy,100
0305404,citymun,municipality,III,Bacolor,3,1,0,fuzzy,100
0305405,citymun,municipality,II,Candaba,1,1,0,fuzzy,100
0305406,citymun,municipality,III,Floridablanca,1,1,0,fuzzy,100
0305407,citymun,municipality,III,Guagua,1,1,0,fuzzy,100
0305408,citymun,municipality,III,Lubao,1,1,0,fuzzy,100
0305409,citymun,city,,Mabalacat City,3,1,0,fuzzy,100
0305410,citymun,municipality,III,Macabebe,1,1,0,fuzzy,100
0305411,citymun,municipality,III,Magalang,1,1,0,fuzzy,100
0305412,citymun,municipality,III,Masantol,2,1,0,fuzzy,100
0305413,citymun,municipality,III,Mexico,1,1,0,fuzzy,100
0305414,citymun,municipality,III,Minalin,4,2,0,fuzzy,100
0305415,citymun,municipality,III,Porac,1,1,0,fuzzy,100
0305416,citymun,city,,San Fernando City,1,1,0,fuzzy,100
0305417,citymun,municipality,I,San Luis,3,2,0,fuzzy,100
0305418,citymun,municipality,III,San Simon,3,1,0,fuzzy,100
0305419,citymun,municipality,III,Santa Ana,3,1,0,fuzzy,100
0305420,citymun,municipality,III,Santa Rita,4,2,0,fuzzy,100
0305421,citymun,municipality,III,Santo Tomas,4,2,0,fuzzy,90
0305422,citymun,municipality,III,Sasmuan,4,3,0,fuzzy,100
03069,province,province,III,Tarlac,1,1,0,province,100
0306901,citymun,municipality,III,Anao,5,4,0,fuzzy,100
0306902,citymun,municipality,III,Bamban,2,1,0,fuzzy,100
0306903,citymun,municipality,III,Camiling,1,1,0,fuzzy,100
0306904,citymun,municipality,III,Capas,1,1,0,fuzzy,100
0306905,citymun,municipality,III,Concepcion,1,1,0,fuzzy,100
0306906,citymun,municipality,III,Gerona,1,1,0,fuzzy,100
0306907,citymun,municipality,III,La Paz,2,1,0,fuzzy,100
0306908,citymun,municipality,III,Mayantoc,3,1,0,fuzzy,100
0306909,citymun,municipality,III,Moncada,1,1,0,fuzzy,100
0306910,citymun,municipality,III,Paniqui,1,1,0,fuzzy,100
0306911,citymun,municipality,III,Pura,4,3,0,fuzzy,100
0306912,citymun,municipality,III,Ramos,5,4,0,fuzzy,100
0306913,citymun,municipality,III,San Clemente,5,4,0,fuzzy,100
0306914,citymun,municipality,III,San Manuel,4,1,0,fuzzy,100
0306915,citymun,municipality,III,Santa Ignacia,2,1,0,fuzzy,100
0306916,citymun,city,,Tarlac City,1,1,0,fuzzy,100
0306917,citymun,municipality,III,Victoria,2,1,0,fuzzy,100
0306918,citymun,municipality,III,San Jose,3,1,0,fuzzy,100
03071,province,province,III,Zambales,1,1,0,province,100
0307101,citymun,municipality,III,Botolan,1,1,0,fuzzy,100
0307102,citymun,municipality,III,Cabangan,4,2,0,fuzzy,100
0307103,citymun,municipality,III,Candelaria,3,1,0,fuzzy,100
0307104,citymun,municipality,III,Castillejos,3,1,0,fuzzy,100
0307105,citymun,municipality,III,Iba,2,1,0,fuzzy,100
0307106,citymun,municipality,III,Masinloc,1,1,0,fuzzy,100
0307108,citymun,municipality,III,Palauig,3,1,0,fuzzy,100
0307109,citymun,municipality,III,San Antonio,2,1,0,fuzzy,100
0307110,citymun,municipality,III,San Felipe,4,3,0,fuzzy,100
0307111,citymun,municipality,III,San Marcelino,1,1,0,fuzzy,100
0307112,citymun,municipality,III,San Narciso,4,3,0,fuzzy,100
0307113,citymun,municipality,III,Santa Cruz,1,1,0,fuzzy,100
0307114,citymun,municipality,III,Subic,1,1,0,fuzzy,100
03077,province,province,III,Aurora,3,3,0,province,100
0307701,citymun,municipality,III,Baler,3,1,0,fuzzy,100
0307702,citymun,municipality,I,Casiguran,2,1,0,fuzzy,100
0307703,citymun,municipality,III,Dilasag,3,2,0,fuzzy,100
0307704,citymun,municipality,III,Dinalungan,4,3,0,fuzzy,100
0307705,citymun,municipality,III,Dingalan,3,2,0,fuzzy,100
0307706,citymun,municipality,III,Dipaculao,3,1,0,fuzzy,100
0307707,citymun,municipality,III,Maria Aurora,2,1,0,fuzzy,100
0307708,citymun,municipality,III,San Luis,2,1,0,fuzzy,100
0330100,citymun,city,,Angeles City,1,1,0,fuzzy,100
0331400,citymun,city,,Olongapo City,1,1,0,fuzzy,100
04010,province,province,IVA,Batangas,1,1,0,province,100
0401001,citymun,municipality,IVA,Agoncillo,4,2,0,fuzzy,100
0401002,citymun,municipality,IVA,Alitagtag,4,4,0,fuzzy,100
0401003,citymun,municipality,IVA,Balayan,1,1,0,fuzzy,100
0401004,citymun,municipality,IVA,Balete,5,4,0,fuzzy,100
0401005,citymun,city,IVA,Batangas City,1,1,0,fuzzy,100
0401006,citymun,municipality,IVA,Bauan,1,1,0,fuzzy,100
0401007,citymun,city,IVA,Calaca City,1,3,1,fuzzy,100
0401008,citymun,municipality,IVA,Calatagan,2,1,0,fuzzy,100
0401009,citymun,municipality,IVA,Cuenca,4,2,0,fuzzy,100
0401010,citymun,municipality,IVA,Ibaan,2,1,0,fuzzy,100
0401011,citymun,municipality,IVA,Laurel,3,2,0,fuzzy,100
0401012,citymun,municipality,IVA,Lemery,1,1,0,fuzzy,100
0401013,citymun,municipality,IVA,Lian,3,1,0,fuzzy,100
0401014,citymun,city,IVA,Lipa City,1,1,0,fuzzy,100
0401015,citymun,municipality,IVA,Lobo,3,1,0,fuzzy,100
0401016,citymun,municipality,IVA,Mabini,1,1,0,fuzzy,100
0401017,citymun,municipality,IVA,Malvar,2,1,0,fuzzy,100
0401018,citymun,municipality,IVA,Mataasnakahoy,4,3,0,fuzzy,100
0401019,citymun,municipality,IVA,Nasugbu,1,1,0,fuzzy,100
0401020,citymun,municipality,IVA,Padre Garcia,2,1,0,fuzzy,100
0401021,citymun,municipality,IVA,Rosario,1,1,0,fuzzy,100
0401022,citymun,municipality,IVA,San Jose,1,1,0,fuzzy,100
0401023,citymun,municipality,IVA,San Juan,1,1,0,fuzzy,100
0401024,citymun,municipality,IVA,San Luis,4,3,0,fuzzy,100
0401025,citymun,municipality,IVA,San Nicolas,5,4,0,fuzzy,100
0401026,citymun,municipality,IVA,San Pascual,1,1,0,fuzzy,100
0401027,citymun,municipality,IVA,Santa Teresita,5,4,0,fuzzy,100
0401028,citymun,city,IVA,Santo Tomas City,1,1,1,fuzzy,90
0401029,citymun,municipality,IVA,Taal,3,1,0,fuzzy,100
0401030,citymun,municipality,IVA,Talisay,3,1,0,fuzzy,100
0401031,citymun,city,IVA,Tanauan City,2,1,0,fuzzy,100
0401032,citymun,municipality,IVA,Taysan,2,1,0,fuzzy,100
0401033,citymun,municipality,IVA,Tingloy,5,4,0,fuzzy,100
0401034,citymun,municipality,IVA,Tuy,3,2,0,fuzzy,100
04021,province,province,IVA,Cavite,1,1,0,province,100
0402101,citymun,municipality,IVA,Alfonso,1,1,0,fuzzy,100
0402102,citymun,municipality,IVA,Amadeo,4,2,0,fuzzy,100
0402103,citymun,city,IVA,Bacoor City,1,1,1,fuzzy,100
0402104,citymun,city,IVA,Carmona City,1,2,1,fuzzy,100
0402105,citymun,city,IVA,Cavite City,4,4,0,fuzzy,100
0402106,citymun,city,IVA,Dasmariñas City,1,1,1,fuzzy,100
0402107,citymun,municipality,IVA,General Emilio Aguinaldo,5,4,0,fuzzy,100
0402108,citymun,city,IVA,Trias City,1,1,1,fuzzy,100
0402109,citymun,city,IVA,Imus City,3,1,0,fuzzy,100
0402110,citymun,municipality,IVA,Indang,1,1,0,fuzzy,100
0402111,citymun,municipality,IVA,Kawit,1,1,0,fuzzy,100
0402112,citymun,municipality,IVA,Magallanes,4,3,0,fuzzy,100
